millis(),ID,Length,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
21304,0xEF81510,1,00
21312,0x12F81010,2,20,00
21319,0x12F83210,1,00
21336,0x1610FF50,0
21343,0xAF81111,2,00,00
21350,0x12F85050,4,00,00,00,00
21409,0xEF81430,1,00
21416,0x12F83130,1,08
21423,0xAF87070,2,00,00
21430,0xAF87170,3,00,00,00
21438,0x12F85150,2,40,00
21445,0x12F85050,4,00,00,00,00
21544,0x12F85050,4,00,00,00,00
21602,0xEF81510,1,00
21609,0x12F81010,2,04,00
21617,0x12F83010,1,00
21624,0x12F83210,1,00
21646,0xAF81111,2,00,00
21654,0x12F85050,4,00,00,00,00
21712,0xEF81430,1,00
21719,0x12F83130,1,08
21726,0xAF87070,2,00,00
21733,0xAF87170,3,00,00,00
21741,0x12F85150,2,40,00
21749,0x12F85050,4,00,00,00,00
21847,0x12F85050,4,00,00,00,00
21900,0xEF81510,1,00
21907,0x12F81010,2,20,00
21915,0x12F83010,1,00
21922,0x12F83210,1,0A
21944,0x12F85050,4,00,00,00,00
21952,0xAF81111,2,00,00
22010,0xEF81430,1,00
22017,0x12F83130,1,08
22024,0xAF87070,2,00,00
22032,0xAF87170,3,00,00,00
22039,0x12F85150,2,40,00
22047,0x12F85050,4,00,00,00,00
22145,0x12F85050,4,00,00,00,00
22203,0xEF81510,1,00
22211,0x12F81010,2,20,00
22218,0x12F83210,1,00
22245,0x12F85050,4,00,00,00,00
22253,0xAF81111,2,00,00
22311,0xEF81430,1,00
22318,0x12F83130,1,08
22325,0xAF87070,2,00,00
22332,0xAF87170,3,00,00,00
22340,0x12F85150,2,40,00
22347,0x1610FF50,0
22354,0x12F85050,4,00,00,00,00
22448,0x12F85050,4,00,00,00,00
22501,0xEF81510,1,00
22508,0x12F81010,2,00,00
22516,0x12F83210,1,00
22548,0x12F85050,4,00,00,00,00
22556,0xAF81111,2,00,00
22609,0xEF81430,1,00
22616,0x12F83130,1,08
22623,0xAF87070,2,00,00
22630,0xAF87170,3,00,00,00
22638,0x12F85150,2,40,00
22645,0x12F85050,4,00,00,00,00
22744,0x12F85050,4,00,00,00,00
22802,0xEF81510,1,00
22809,0x12F81010,2,20,00
22817,0x12F83210,1,05
22844,0x12F85050,4,00,00,00,00
22862,0xAF81111,2,00,00
22910,0xEF81430,1,00
22917,0x12F83130,1,08
22924,0xAF87070,2,00,00
22931,0xAF87170,3,00,00,00
22939,0x12F85150,2,40,00
22946,0x12F85050,4,00,00,00,00
23045,0x12F85050,4,00,00,00,00
23098,0xEF81510,1,00
23105,0x12F81010,2,20,00
23113,0x12F83010,1,00
23120,0x12F83210,1,00
23147,0x12F85050,4,00,00,00,00
23165,0xAF81111,2,00,00
